order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_seq
1488743,153401,prior,2,1,14,20.0,1
2379777,153401,prior,3,1,16,21.0,2
2153489,153601,prior,6,0,15,21.0,0
2749906,153601,prior,7,1,19,22.0,1
495250,153601,prior,8,0,12,20.0,2
549261,153601,prior,9,0,11,14.0,3
1126422,153601,prior,10,6,14,13.0,4
3355507,153801,prior,31,5,16,4.0,0
1270975,153801,prior,32,3,12,5.0,1
174917,153801,prior,33,5,12,2.0,2
1627215,153801,prior,34,1,13,3.0,3
2166057,153801,prior,35,5,14,4.0,4
2099718,154001,prior,65,3,9,21.0,0
1247237,154001,prior,66,4,7,15.0,1
2346034,154001,prior,67,6,13,16.0,2
2240533,154001,prior,68,5,21,6.0,3
1576551,154001,prior,69,4,7,6.0,4
3314129,154201,prior,7,0,14,6.0,0
1413185,154201,prior,8,6,13,6.0,1
1479043,154201,prior,9,6,12,7.0,2
8195,154201,prior,10,0,16,1.0,3
687277,154201,prior,11,3,8,17.0,4
2304501,154401,prior,4,2,11,30.0,0
1863531,154401,prior,5,0,9,30.0,1
136680,154401,prior,6,6,12,30.0,2
732123,154401,prior,7,1,8,2.0,3
2357751,154401,prior,8,0,15,6.0,4
2924867,154601,prior,1,6,10,,0
207461,154601,prior,2,1,10,9.0,1
2628332,154601,prior,3,6,9,30.0,2
1206014,154801,prior,16,3,12,8.0,0
1052079,154801,prior,17,2,6,6.0,1
700594,154801,prior,18,4,5,9.0,2
146224,154801,prior,19,2,13,5.0,3
2679739,154801,prior,20,2,8,7.0,4
805601,155001,prior,7,1,18,9.0,0
386746,155001,prior,8,3,17,23.0,1
558108,155001,prior,9,6,15,30.0,2
1854951,155001,prior,10,6,17,30.0,3
3188859,155001,prior,11,0,15,30.0,4
3176697,155201,prior,3,5,13,16.0,0
1280343,155201,prior,4,6,18,8.0,1
159587,155201,prior,5,1,9,23.0,2
2248081,155201,prior,6,0,14,6.0,3
309980,155201,prior,7,6,19,6.0,4
1901207,155401,prior,6,0,17,6.0,0
2792499,155401,prior,7,1,18,1.0,1
2581444,155401,prior,8,1,16,7.0,2
420170,155401,prior,9,1,14,7.0,3
1029990,155401,prior,10,2,16,15.0,4
3228342,155601,prior,2,6,20,7.0,0
1673967,155601,prior,3,6,12,7.0,1
396682,155601,prior,4,0,12,22.0,2
2001817,155601,prior,5,6,9,27.0,3
3133033,155601,prior,6,4,13,30.0,4
263517,155801,prior,6,3,17,25.0,0
3267814,155801,prior,7,2,18,6.0,1
2400046,155801,prior,8,4,14,16.0,2
1489956,155801,prior,9,3,16,30.0,3
1625480,155801,prior,10,5,16,2.0,4
2033286,156001,prior,34,6,11,3.0,0
840379,156001,prior,35,6,11,7.0,1
3291122,156001,prior,36,6,13,7.0,2
2436740,156001,prior,37,3,8,11.0,3
1602576,156001,prior,38,6,12,17.0,4
498415,156201,prior,57,5,21,7.0,0
3350875,156201,prior,58,5,19,7.0,1
411366,156201,prior,59,4,13,6.0,2
3069044,156201,prior,60,6,16,2.0,3
3361117,156201,prior,61,1,16,2.0,4
950576,156401,prior,1,4,11,,0
2922373,156401,prior,2,1,12,4.0,1
1731819,156401,prior,3,3,14,30.0,2
511452,156401,prior,4,2,11,30.0,3
2235390,156601,prior,1,6,11,,0
3162600,156601,prior,2,0,14,30.0,1
1147480,156601,prior,3,2,16,30.0,2
1201737,156601,prior,4,0,8,12.0,3
743757,156601,prior,5,3,23,24.0,4
2772503,156801,prior,54,5,12,8.0,0
453165,156801,prior,55,2,15,4.0,1
898999,156801,prior,56,1,15,6.0,2
1122181,156801,prior,57,4,11,3.0,3
1803171,156801,prior,58,3,10,6.0,4
2739927,157001,prior,2,5,10,16.0,0
288994,157001,prior,3,5,14,0.0,1
2994370,157001,prior,4,4,18,13.0,2
2208582,157001,prior,5,2,18,30.0,3
2425817,157001,prior,6,5,9,10.0,4
614228,157201,prior,1,5,12,,0
1007108,157201,prior,2,1,15,30.0,1
3268956,157201,prior,3,1,15,28.0,2
3218935,157401,prior,5,1,9,16.0,0
1107140,157401,prior,6,0,15,30.0,1
326752,157401,prior,7,2,11,30.0,2
1446927,157401,prior,8,0,20,30.0,3
3242205,157401,prior,9,0,19,30.0,4
2989931,157601,prior,2,2,21,7.0,0
2417729,157601,prior,3,1,7,20.0,1
2969811,157601,prior,4,6,19,19.0,2
1301226,157601,prior,5,0,11,30.0,3
1638925,157601,prior,6,5,14,30.0,4
1306232,157801,prior,1,5,10,,0
2424658,157801,prior,2,0,9,30.0,1
3219210,157801,prior,3,1,16,8.0,2
2295785,158001,prior,73,1,15,13.0,0
2745635,158001,prior,74,3,14,2.0,1
2349705,158001,prior,75,0,14,4.0,2
2487765,158001,prior,76,5,14,5.0,3
1311677,158001,prior,77,6,12,1.0,4
1329926,158201,prior,8,0,11,5.0,0
1627179,158201,prior,9,3,15,3.0,1
190003,158201,prior,10,4,12,15.0,2
2946972,158201,prior,11,1,14,30.0,3
2054854,158201,prior,12,2,14,30.0,4
2406607,158401,prior,1,2,13,,0
1443081,158401,prior,2,1,12,6.0,1
2408718,158401,prior,3,5,13,4.0,2
3009971,158601,prior,4,2,14,21.0,0
475371,158601,prior,5,4,10,9.0,1
1930047,158601,prior,6,2,16,26.0,2
3194962,158601,prior,7,3,9,1.0,3
616934,158601,prior,8,5,12,30.0,4
1692114,158801,prior,17,1,9,7.0,0
3219696,158801,prior,18,0,17,6.0,1
1968175,158801,prior,19,0,13,7.0,2
52316,158801,prior,20,5,18,19.0,3
1591991,158801,prior,21,5,14,30.0,4
594191,159001,prior,5,0,8,5.0,0
193201,159001,prior,6,2,10,2.0,1
2799860,159001,prior,7,6,16,11.0,2
939675,159001,prior,8,0,15,1.0,3
2221346,159001,prior,9,4,11,4.0,4
2647496,159201,prior,14,6,8,7.0,0
2225694,159201,prior,15,6,8,7.0,1
512826,159201,prior,16,1,16,16.0,2
2525404,159201,prior,17,0,6,6.0,3
3399305,159201,prior,18,0,10,28.0,4
2410854,159401,prior,22,3,15,3.0,0
28165,159401,prior,23,6,13,24.0,1
2498030,159401,prior,24,1,9,30.0,2
1216809,159401,prior,25,5,11,4.0,3
957270,159401,prior,26,4,8,6.0,4
964675,159601,prior,1,6,8,,0
1134781,159601,prior,2,6,11,7.0,1
3323736,159601,prior,3,6,11,7.0,2
2635655,159601,prior,4,1,17,16.0,3
2759238,159801,prior,1,4,21,,0
1086266,159801,prior,2,2,7,30.0,1
3215604,159801,prior,3,1,19,30.0,2
1852456,160001,prior,1,2,11,,0
973013,160001,prior,2,3,17,30.0,1
1040443,160001,prior,3,4,19,30.0,2
3115486,160001,prior,4,5,23,22.0,3
1529660,160001,prior,5,4,18,30.0,4
2903153,160201,prior,1,6,17,,0
466592,160201,prior,2,6,12,30.0,1
2342003,160201,prior,3,6,10,14.0,2
1812618,160401,prior,20,2,7,10.0,0
2068627,160401,prior,21,6,19,11.0,1
557399,160401,prior,22,6,10,7.0,2
2165470,160401,prior,23,6,15,7.0,3
2419960,160401,prior,24,0,21,29.0,4
2957488,160601,prior,17,4,9,13.0,0
1411490,160601,prior,18,3,6,20.0,1
1114338,160601,prior,19,5,13,16.0,2
2063402,160601,prior,20,2,19,11.0,3
1749059,160601,prior,21,4,14,30.0,4
999093,160801,prior,4,1,19,20.0,0
1018902,160801,prior,5,2,18,30.0,1
3051216,160801,prior,6,3,18,30.0,2
3304312,160801,prior,7,2,17,30.0,3
1364697,160801,prior,8,4,18,9.0,4
939991,161001,prior,1,0,10,,0
2773151,161001,prior,2,0,14,28.0,1
2026209,161001,prior,3,1,8,30.0,2
1370134,161001,prior,4,0,15,30.0,3
2507910,161201,prior,2,1,11,0.0,0
2726446,161201,prior,3,1,13,0.0,1
848869,161201,prior,4,2,11,1.0,2
2843482,161201,prior,5,4,13,30.0,3
1582855,161201,prior,6,3,11,30.0,4
2677550,161401,prior,90,6,11,5.0,0
3418427,161401,prior,91,4,8,5.0,1
888546,161401,prior,92,3,9,6.0,2
2817909,161401,prior,93,1,18,5.0,3
2190632,161401,prior,94,3,17,2.0,4
3280744,161601,prior,9,1,14,2.0,0
1256117,161601,prior,10,4,11,3.0,1
2138358,161601,prior,11,1,17,4.0,2
888480,161601,prior,12,1,15,7.0,3
2806011,161601,prior,13,5,19,4.0,4
2836413,161801,prior,4,4,14,8.0,0
2945750,161801,prior,5,3,16,6.0,1
32606,161801,prior,6,3,15,14.0,2
1282409,161801,prior,7,3,18,7.0,3
1251935,161801,prior,8,1,13,30.0,4
461622,162001,prior,1,4,15,,0
1633638,162001,prior,2,0,12,24.0,1
2795774,162001,prior,3,2,20,2.0,2
1436560,162001,prior,4,2,13,30.0,3
1185097,162201,prior,21,6,16,20.0,0
2343416,162201,prior,22,0,11,15.0,1
2022976,162201,prior,23,0,13,7.0,2
2030887,162201,prior,24,0,13,14.0,3
2738482,162201,prior,25,0,13,14.0,4
1431636,162401,prior,6,3,14,7.0,0
1104296,162401,prior,7,3,15,7.0,1
266586,162401,prior,8,2,14,6.0,2
5805,162401,prior,9,1,14,6.0,3
266314,162401,prior,10,0,12,6.0,4
2481729,162601,prior,17,4,9,10.0,0
3237021,162601,prior,18,0,17,3.0,1
105687,162601,prior,19,2,14,9.0,2
1595714,162601,prior,20,4,11,9.0,3
2164390,162601,prior,21,4,11,14.0,4
1101597,162801,prior,9,6,10,22.0,0
64864,162801,prior,10,0,12,22.0,1
1317980,162801,prior,11,4,15,11.0,2
285069,162801,prior,12,0,10,24.0,3
544273,162801,prior,13,5,15,30.0,4
360466,163001,prior,19,3,22,30.0,0
2345071,163001,prior,20,4,13,15.0,1
1789614,163001,prior,21,5,11,15.0,2
3216788,163001,prior,22,3,9,30.0,3
2052813,163001,prior,23,3,8,14.0,4
1385087,163201,prior,10,6,11,5.0,0
1899519,163201,prior,11,6,21,7.0,1
3029843,163201,prior,12,5,18,6.0,2
3003316,163201,prior,13,6,14,29.0,3
363423,163201,prior,14,0,12,30.0,4
2939702,163401,prior,24,2,17,9.0,0
88779,163401,prior,25,1,15,13.0,1
1410497,163401,prior,26,0,9,6.0,2
1435829,163401,prior,27,0,8,14.0,3
1964932,163401,prior,28,0,13,7.0,4
31382,163601,prior,1,1,11,,0
2254716,163601,prior,2,1,15,30.0,1
1993738,163601,prior,3,3,12,30.0,2
2217979,163601,prior,4,3,13,30.0,3
1286096,163801,prior,12,3,19,30.0,0
1511408,163801,prior,13,4,17,30.0,1
1332537,163801,prior,14,2,18,30.0,2
160207,163801,prior,15,3,18,1.0,3
1886989,163801,prior,16,3,7,7.0,4
3110385,164001,prior,29,0,19,0.0,0
151055,164001,prior,30,2,20,16.0,1
2331207,164001,prior,31,2,12,7.0,2
1192969,164001,prior,32,2,15,7.0,3
3368219,164001,prior,33,3,21,15.0,4
1460761,164201,prior,1,3,15,,0
645413,164201,prior,2,1,12,12.0,1
2513955,164201,prior,3,6,18,30.0,2
2200897,164201,prior,4,2,14,10.0,3
3213312,164201,prior,5,0,10,30.0,4
229091,164401,prior,13,3,14,13.0,0
966526,164401,prior,14,2,15,20.0,1
1612802,164401,prior,15,4,10,16.0,2
29610,164401,prior,16,2,12,30.0,3
1291898,164401,prior,17,1,14,13.0,4
569576,164601,prior,1,4,19,,0
1567424,164601,prior,2,2,11,30.0,1
1209045,164601,prior,3,6,18,11.0,2
1024035,164601,prior,4,0,10,30.0,3
3202840,164601,prior,5,3,18,3.0,4
3331865,164801,prior,7,0,16,17.0,0
1863410,164801,prior,8,3,10,30.0,1
627034,164801,prior,9,0,7,18.0,2
1771612,164801,prior,10,3,7,17.0,3
1589168,164801,prior,11,3,9,30.0,4
2779000,165001,prior,12,2,10,7.0,0
923977,165001,prior,13,5,14,10.0,1
974617,165001,prior,14,3,8,5.0,2
3326324,165001,prior,15,1,13,5.0,3
2888625,165001,prior,16,0,12,6.0,4
1158015,165201,prior,48,5,15,2.0,0
3169182,165201,prior,49,0,16,9.0,1
1891484,165201,prior,50,4,16,25.0,2
3133345,165201,prior,51,2,16,19.0,3
2666940,165201,prior,52,5,13,3.0,4
499932,165401,prior,4,1,9,24.0,0
2753604,165401,prior,5,1,8,28.0,1
2547066,165401,prior,6,1,13,30.0,2
1414699,165401,prior,7,5,14,18.0,3
3153805,165401,prior,8,1,11,10.0,4
657923,165601,prior,1,4,14,,0
394469,165601,prior,2,4,17,7.0,1
2075265,165601,prior,3,3,11,30.0,2
2652289,165601,prior,4,0,9,11.0,3
3206229,165601,prior,5,3,9,10.0,4
1779424,165801,prior,10,2,9,15.0,0
1022153,165801,prior,11,1,9,6.0,1
1131891,165801,prior,12,3,13,30.0,2
1459838,165801,prior,13,5,11,2.0,3
1232297,165801,prior,14,0,23,30.0,4
230547,166001,prior,2,5,17,6.0,0
1443297,166001,prior,3,0,13,30.0,1
408946,166001,prior,4,6,7,30.0,2
2096822,166001,prior,5,1,9,2.0,3
854026,166001,prior,6,4,18,30.0,4
3132886,166201,prior,3,2,21,12.0,0
2016147,166201,prior,4,4,23,30.0,1
2629806,166201,prior,5,4,22,28.0,2
818163,166201,prior,6,4,21,30.0,3
2834535,166201,prior,7,1,14,30.0,4
984971,166401,prior,22,1,13,13.0,0
1062145,166401,prior,23,1,10,7.0,1
2581057,166401,prior,24,1,10,7.0,2
2916944,166401,prior,25,1,9,7.0,3
1790796,166401,prior,26,1,11,7.0,4
2104932,166601,prior,4,1,8,7.0,0
2841724,166601,prior,5,2,8,8.0,1
80681,166601,prior,6,1,8,6.0,2
2791288,166601,prior,7,1,8,7.0,3
2421649,166601,prior,8,1,8,7.0,4
914027,166801,prior,3,0,15,14.0,0
1718753,166801,prior,4,0,18,7.0,1
657579,166801,prior,5,5,13,30.0,2
2639078,166801,prior,6,0,18,16.0,3
877420,166801,prior,7,2,9,30.0,4
2028951,167001,prior,3,1,10,30.0,0
2217068,167001,prior,4,3,11,2.0,1
336901,167001,prior,5,0,11,30.0,2
680736,167001,prior,6,0,15,30.0,3
2371842,167001,prior,7,4,20,30.0,4
2514998,167201,prior,4,0,11,7.0,0
3321462,167201,prior,5,1,20,22.0,1
141615,167201,prior,6,1,21,7.0,2
190929,167201,prior,7,1,17,30.0,3
417258,167201,prior,8,5,9,30.0,4
2689030,167401,prior,1,4,17,,0
2377980,167401,prior,2,0,7,30.0,1
600928,167401,prior,3,6,18,27.0,2
461282,167401,prior,4,5,9,30.0,3
1724995,167601,prior,3,4,16,30.0,0
1205957,167601,prior,4,3,16,20.0,1
2934145,167601,prior,5,0,17,30.0,2
665728,167601,prior,6,3,12,10.0,3
258411,167601,prior,7,1,10,30.0,4
463924,167801,prior,1,6,14,,0
1197023,167801,prior,2,5,20,30.0,1
1003931,167801,prior,3,0,11,9.0,2
1006386,167801,prior,4,6,17,30.0,3
256906,168001,prior,4,1,17,22.0,0
1455099,168001,prior,5,0,12,6.0,1
1029303,168001,prior,6,0,18,30.0,2
1286649,168001,prior,7,4,18,30.0,3
1627273,168001,prior,8,0,16,10.0,4
1212147,168201,prior,2,0,23,14.0,0
1263380,168201,prior,3,0,15,7.0,1
3403196,168201,prior,4,6,19,6.0,2
2984385,168201,prior,5,4,16,12.0,3
2737672,168201,prior,6,1,14,30.0,4
1230658,168401,prior,15,4,10,19.0,0
2682116,168401,prior,16,5,20,15.0,1
679258,168401,prior,17,0,9,30.0,2
2261329,168401,prior,18,4,5,11.0,3
2189831,168401,prior,19,3,16,13.0,4
701533,168601,prior,1,1,13,,0
3379246,168601,prior,2,5,11,4.0,1
1568480,168601,prior,3,6,8,30.0,2
933867,168601,prior,4,4,16,5.0,3
562829,168801,prior,49,5,12,7.0,0
778189,168801,prior,50,0,11,2.0,1
2705370,168801,prior,51,2,13,2.0,2
717645,168801,prior,52,5,13,3.0,3
3221121,168801,prior,53,1,10,3.0,4
1670744,169001,prior,1,6,11,,0
3211180,169001,prior,2,6,11,0.0,1
1437912,169001,prior,3,1,10,30.0,2
1687206,169201,prior,5,1,13,18.0,0
96341,169201,prior,6,1,15,21.0,1
486687,169201,prior,7,1,11,21.0,2
1313644,169201,prior,8,1,6,30.0,3
1038411,169201,prior,9,4,6,30.0,4
351446,169401,prior,1,4,22,,0
1428411,169401,prior,2,6,14,30.0,1
965416,169401,prior,3,2,7,30.0,2
1248225,169601,prior,4,0,9,15.0,0
1832801,169601,prior,5,0,13,30.0,1
978032,169601,prior,6,1,12,15.0,2
154184,169601,prior,7,6,12,30.0,3
317772,169601,prior,8,0,14,30.0,4
1236528,169801,prior,27,3,10,4.0,0
2057412,169801,prior,28,6,11,3.0,1
1042634,169801,prior,29,1,19,2.0,2
670867,169801,prior,30,5,17,4.0,3
783558,169801,prior,31,4,14,6.0,4
3253323,170001,prior,12,6,8,4.0,0
1853353,170001,prior,13,3,16,11.0,1
1413918,170001,prior,14,6,8,3.0,2
3132825,170001,prior,15,6,9,21.0,3
1133817,170001,prior,16,6,8,14.0,4
1198595,170201,prior,15,3,13,14.0,0
2544178,170201,prior,16,1,13,19.0,1
703398,170201,prior,17,1,9,7.0,2
2087919,170201,prior,18,4,14,17.0,3
2166575,170201,prior,19,4,22,7.0,4
2353193,170401,prior,4,2,12,24.0,0
1582835,170401,prior,5,1,17,13.0,1
1925352,170401,prior,6,6,15,5.0,2
60477,170401,prior,7,0,11,8.0,3
2334993,170401,prior,8,0,10,14.0,4
3335554,170601,prior,21,6,15,25.0,0
3273489,170601,prior,22,3,17,30.0,1
2765471,170601,prior,23,0,18,4.0,2
1739595,170601,prior,24,1,10,22.0,3
720447,170601,prior,25,6,11,30.0,4
957844,170801,prior,4,0,18,6.0,0
1053949,170801,prior,5,0,18,7.0,1
2498321,170801,prior,6,6,16,13.0,2
1083947,170801,prior,7,0,13,30.0,3
2953988,170801,prior,8,4,13,30.0,4
2495318,171001,prior,1,0,11,,0
2381076,171001,prior,2,1,16,30.0,1
789658,171001,prior,3,0,8,6.0,2
51926,171001,prior,4,0,12,7.0,3
2767043,171001,prior,5,0,13,21.0,4
2756900,171201,prior,22,5,21,8.0,0
2704993,171201,prior,23,3,16,5.0,1
691516,171201,prior,24,3,12,7.0,2
1187417,171201,prior,25,0,17,4.0,3
3076807,171201,prior,26,6,10,13.0,4
1782339,171401,prior,4,3,12,11.0,0
3005128,171401,prior,5,1,10,5.0,1
1715527,171401,prior,6,2,6,30.0,2
1815410,171401,prior,7,5,8,3.0,3
2042136,171401,prior,8,4,13,6.0,4
553396,171601,prior,1,3,9,,0
1445480,171601,prior,2,2,9,20.0,1
2985649,171601,prior,3,2,9,21.0,2
1905557,171601,prior,4,1,9,13.0,3
2588905,171801,prior,9,2,3,9.0,0
925614,171801,prior,10,1,12,30.0,1
845299,171801,prior,11,1,7,21.0,2
2797756,171801,prior,12,1,12,28.0,3
2482419,171801,prior,13,1,10,30.0,4
612629,172001,prior,10,6,8,1.0,0
3390794,172001,prior,11,1,7,2.0,1
3274850,172001,prior,12,1,10,7.0,2
3001550,172001,prior,13,1,15,0.0,3
882967,172001,prior,14,1,7,7.0,4
150628,172201,prior,1,1,11,,0
2682218,172201,prior,2,4,9,30.0,1
230614,172201,prior,3,5,15,22.0,2
64695,172201,prior,4,0,19,9.0,3
1759175,172201,prior,5,5,12,30.0,4
950210,172401,prior,4,6,10,9.0,0
1423636,172401,prior,5,0,12,15.0,1
1003774,172401,prior,6,4,22,4.0,2
2830451,172401,prior,7,3,22,6.0,3
2303187,172401,prior,8,0,15,11.0,4
1641944,172601,prior,2,5,9,9.0,0
2718013,172601,prior,3,4,14,27.0,1
3353014,172601,prior,4,4,12,30.0,2
2022025,172601,prior,5,1,11,30.0,3
2757669,172601,prior,6,4,9,30.0,4
18107,172801,prior,19,2,23,6.0,0
2879220,172801,prior,20,1,17,6.0,1
386572,172801,prior,21,5,16,25.0,2
2732919,172801,prior,22,6,10,15.0,3
1049655,172801,prior,23,4,0,19.0,4
423101,173001,prior,11,2,17,27.0,0
633971,173001,prior,12,3,16,8.0,1
1252483,173001,prior,13,6,14,10.0,2
1456324,173001,prior,14,6,12,30.0,3
1548183,173001,prior,15,3,18,30.0,4
2303826,173201,prior,5,3,13,6.0,0
1808333,173201,prior,6,6,8,10.0,1
3275977,173201,prior,7,6,12,7.0,2
2528697,173201,prior,8,6,23,14.0,3
1378040,173201,prior,9,0,11,22.0,4
392580,173401,prior,30,3,11,8.0,0
931624,173401,prior,31,3,9,7.0,1
1340079,173401,prior,32,4,10,1.0,2
2842709,173401,prior,33,2,12,12.0,3
3305403,173401,prior,34,1,13,20.0,4
507920,173601,prior,19,3,15,0.0,0
775241,173601,prior,20,3,10,21.0,1
2110145,173601,prior,21,5,11,23.0,2
3115119,173601,prior,22,2,9,18.0,3
2432556,173601,prior,23,1,15,13.0,4
2294828,173801,prior,1,6,16,,0
1760014,173801,prior,2,6,17,30.0,1
3199521,173801,prior,3,2,17,30.0,2
2942020,173801,prior,4,1,10,30.0,3
635291,173801,prior,5,4,16,30.0,4
2112469,174001,prior,1,0,11,,0
1539046,174001,prior,2,4,14,4.0,1
181097,174001,prior,3,0,13,17.0,2
2718152,174001,prior,4,3,10,3.0,3
1760706,174201,prior,1,0,9,,0
171279,174201,prior,2,3,9,3.0,1
1400131,174201,prior,3,0,8,4.0,2
2854362,174201,prior,4,3,19,30.0,3
1696743,174401,prior,1,3,19,,0
1514993,174401,prior,2,5,13,30.0,1
1060187,174401,prior,3,6,12,29.0,2
2323960,174401,prior,4,6,18,14.0,3
1570395,174401,prior,5,1,12,30.0,4
752204,174601,prior,6,5,17,25.0,0
1030111,174601,prior,7,1,19,3.0,1
762750,174601,prior,8,1,17,28.0,2
1111357,174601,prior,9,0,18,6.0,3
156211,174601,prior,10,5,16,19.0,4
1877894,174801,prior,8,6,11,21.0,0
2064618,174801,prior,9,6,12,7.0,1
657829,174801,prior,10,2,10,30.0,2
3067624,174801,prior,11,5,13,30.0,3
2846717,174801,prior,12,1,12,3.0,4
1680775,175001,prior,10,6,17,30.0,0
3262473,175001,prior,11,5,17,20.0,1
1819574,175001,prior,12,0,16,23.0,2
145416,175001,prior,13,0,11,14.0,3
1701852,175001,prior,14,2,18,23.0,4
2677126,175201,prior,1,4,15,,0
525790,175201,prior,2,4,8,30.0,1
1516659,175201,prior,3,4,7,14.0,2
348987,175201,prior,4,2,8,5.0,3
2256951,175201,prior,5,2,9,21.0,4
86055,175401,prior,1,1,13,,0
690598,175401,prior,2,3,12,30.0,1
2045963,175401,prior,3,3,6,30.0,2
1028449,175401,prior,4,1,11,12.0,3
2542677,175601,prior,2,3,16,21.0,0
2424847,175601,prior,3,0,12,11.0,1
969887,175601,prior,4,0,13,21.0,2
2665861,175601,prior,5,3,12,30.0,3
2381568,175601,prior,6,1,16,26.0,4
2449271,175801,prior,1,2,13,,0
277427,175801,prior,2,0,11,12.0,1
680357,175801,prior,3,0,23,21.0,2
1514301,176001,prior,4,1,10,15.0,0
72003,176001,prior,5,1,12,14.0,1
1807593,176001,prior,6,1,13,14.0,2
2376842,176001,prior,7,4,16,3.0,3
2053030,176001,prior,8,1,16,18.0,4
749367,176201,prior,1,2,8,,0
2104605,176201,prior,2,6,14,30.0,1
743010,176201,prior,3,0,11,8.0,2
2749924,176201,prior,4,5,12,30.0,3
1148877,176401,prior,1,1,12,,0
1672327,176401,prior,2,2,9,29.0,1
2341883,176401,prior,3,3,11,30.0,2
316633,176601,prior,1,0,18,,0
88341,176601,prior,2,3,16,10.0,1
601893,176601,prior,3,5,14,30.0,2
1718675,176801,prior,6,2,17,6.0,0
1085510,176801,prior,7,3,15,15.0,1
2131811,176801,prior,8,2,13,13.0,2
2621595,176801,prior,9,0,15,30.0,3
627090,176801,prior,10,1,16,15.0,4
937687,177001,prior,13,1,15,14.0,0
2677237,177001,prior,14,2,13,8.0,1
161329,177001,prior,15,2,10,14.0,2
2808375,177001,prior,16,4,13,2.0,3
47158,177001,prior,17,3,14,20.0,4
2855570,177201,prior,56,6,7,6.0,0
426592,177201,prior,57,1,19,2.0,1
104464,177201,prior,58,0,15,6.0,2
2576128,177201,prior,59,0,17,7.0,3
3368849,177201,prior,60,0,23,0.0,4
2839721,177401,prior,1,1,20,,0
1344916,177401,prior,2,3,19,30.0,1
2598369,177401,prior,3,1,19,30.0,2
1730535,177601,prior,3,2,10,14.0,0
1506245,177601,prior,4,2,9,14.0,1
1316445,177601,prior,5,5,11,10.0,2
1411312,177601,prior,6,1,14,24.0,3
1410416,177601,prior,7,1,14,14.0,4
2958344,177801,prior,36,1,20,25.0,0
765549,177801,prior,37,5,19,4.0,1
3378128,177801,prior,38,2,16,30.0,2
1239353,177801,prior,39,6,15,4.0,3
323398,177801,prior,40,5,17,20.0,4
2504394,178001,prior,1,2,16,,0
1186980,178001,prior,2,4,9,30.0,1
507140,178001,prior,3,5,15,15.0,2
3218790,178001,prior,4,1,16,30.0,3
1809218,178201,prior,21,3,13,16.0,0
2747061,178201,prior,22,4,8,8.0,1
978266,178201,prior,23,0,19,10.0,2
762642,178201,prior,24,5,14,5.0,3
1405438,178201,prior,25,0,15,2.0,4
1209639,178401,prior,3,4,10,7.0,0
3059152,178401,prior,4,4,12,7.0,1
874613,178401,prior,5,4,9,7.0,2
2958539,178401,prior,6,4,11,7.0,3
1562997,178401,prior,7,4,9,30.0,4
1834657,178601,prior,1,6,8,,0
3332383,178601,prior,2,5,16,13.0,1
20793,178601,prior,3,0,19,23.0,2
2204345,178601,prior,4,5,19,19.0,3
2157727,178801,prior,1,3,20,,0
975410,178801,prior,2,6,10,10.0,1
595395,178801,prior,3,0,17,8.0,2
3131085,179001,prior,1,5,10,,0
1076578,179001,prior,2,4,10,13.0,1
2291270,179001,prior,3,4,13,28.0,2
3068422,179001,prior,4,0,10,30.0,3
1361948,179201,prior,4,4,9,7.0,0
1920935,179201,prior,5,6,11,16.0,1
1157118,179201,prior,6,6,8,14.0,2
3027384,179201,prior,7,6,10,14.0,3
532773,179201,prior,8,0,17,15.0,4
2587463,179401,prior,5,0,17,30.0,0
160920,179401,prior,6,0,15,21.0,1
872688,179401,prior,7,0,16,28.0,2
1750047,179401,prior,8,0,7,28.0,3
705422,179401,prior,9,0,16,30.0,4
1205867,179601,prior,28,2,22,6.0,0
638966,179601,prior,29,0,14,12.0,1
2957197,179601,prior,30,4,15,18.0,2
2290635,179601,prior,31,5,11,8.0,3
1873705,179601,prior,32,4,17,6.0,4
1388161,179801,prior,5,3,10,12.0,0
3416093,179801,prior,6,4,9,30.0,1
2617435,179801,prior,7,4,9,30.0,2
201564,179801,prior,8,1,9,30.0,3
2362101,179801,prior,9,1,10,21.0,4
171903,180001,prior,7,0,13,22.0,0
2691000,180001,prior,8,1,15,30.0,1
1061618,180001,prior,9,1,17,7.0,2
1914518,180001,prior,10,2,14,8.0,3
2472696,180001,prior,11,0,16,12.0,4
2735635,180201,prior,5,2,10,28.0,0
3035784,180201,prior,6,5,19,17.0,1
1872120,180201,prior,7,1,14,10.0,2
1541716,180201,prior,8,1,15,7.0,3
295993,180201,prior,9,1,11,7.0,4
3386008,180401,prior,16,0,9,11.0,0
1813524,180401,prior,17,5,13,12.0,1
3268089,180401,prior,18,4,9,27.0,2
1168272,180401,prior,19,2,11,5.0,3
146531,180401,prior,20,2,8,14.0,4
620090,180601,prior,1,0,23,,0
1566712,180601,prior,2,0,16,7.0,1
1133553,180601,prior,3,1,16,8.0,2
231606,180801,prior,17,6,3,18.0,0
2237783,180801,prior,18,0,18,15.0,1
374204,180801,prior,19,2,18,16.0,2
2928547,180801,prior,20,6,17,11.0,3
243423,180801,prior,21,1,15,16.0,4
1482953,181001,prior,4,3,18,17.0,0
2017260,181001,prior,5,4,17,15.0,1
1041117,181001,prior,6,5,14,22.0,2
2878146,181001,prior,7,1,13,10.0,3
955125,181001,prior,8,2,19,29.0,4
